t,x,y,h,correction_norm,distance_obs1,physical_margin_obs1,filter_margin_obs1,distance_obs2,physical_margin_obs2,filter_margin_obs2
1.340000000000005542e+01,-1.999483583682684917e-01,3.023860842687398076e+00,7.825457920869216544e-02,2.344566114225747344e-01,7.393660667848173107e-01,2.893660667848173551e-01,1.393660667848173329e-01,2.965485954009459579e+00,2.365485954009459491e+00,2.215485954009459579e+00
1.345000000000005613e+01,-2.130664716548539839e-01,3.026851481124811727e+00,7.120820730944521504e-02,2.328251334896182245e-01,7.308977863988841417e-01,2.808977863988841861e-01,1.308977863988841639e-01,2.955209731809636420e+00,2.355209731809636331e+00,2.205209731809636420e+00
1.350000000000005684e+01,-2.260929201518555032e-01,3.029956274759755264e+00,6.442883887618489069e-02,2.310872795047551054e-01,7.227240967895837143e-01,2.727240967895837587e-01,1.227240967895837365e-01,2.945093258033099737e+00,2.345093258033099648e+00,2.195093258033099737e+00
1.355000000000005755e+01,-2.390487551464973714e-01,3.033171763096838891e+00,5.789670230830346043e-02,2.292421000187808700e-01,7.148332774164221082e-01,2.648332774164221526e-01,1.148332774164221304e-01,2.935117089309125404e+00,2.335117089309125316e+00,2.185117089309125404e+00
1.360000000000005826e+01,-2.519555744982825973e-01,3.036493724455659127e+00,5.159199299542582828e-02,2.272895350831924954e-01,7.072133819785016984e-01,2.572133819785017428e-01,1.072133819785017206e-01,2.925261032008031670e+00,2.325261032008031581e+00,2.175261032008031670e+00
1.365000000000005898e+01,-2.648354743080659768e-01,3.039917138058995771e+00,4.549586535655691932e-02,2.252265415562707540e-01,6.998522916422723616e-01,2.498522916422724061e-01,9.985229164227238385e-02,2.915504165103735890e+00,2.315504165103735801e+00,2.165504165103735890e+00
1.370000000000005969e+01,-2.777110171719187615e-01,3.043436124126894349e+00,3.958968685059888193e-02,2.230503379882030346e-01,6.927377419870678343e-01,2.427377419870678787e-01,9.273774198706785654e-02,2.905824837071208755e+00,2.305824837071208666e+00,2.155824837071208755e+00
1.375000000000006040e+01,-2.906051970023549869e-01,3.047043886564333448e+00,3.385544464459311342e-02,2.207555046681063671e-01,6.858573548283556365e-01,2.358573548283556809e-01,8.585735482835565868e-02,2.896200665827013854e+00,2.296200665827013765e+00,2.146200665827013854e+00
1.380000000000006111e+01,-3.035414110833207224e-01,3.050732640833690557e+00,2.827537767084825626e-02,2.183369575235827031e-01,6.791986553839572949e-01,2.291986553839573393e-01,7.919865538395731708e-02,2.886608523941957216e+00,2.286608523941957127e+00,2.136608523941957216e+00
1.385000000000006182e+01,-3.165434299102627413e-01,3.054493537584324958e+00,2.283214032332159249e-02,2.157866974273590921e-01,6.727490887226778016e-01,2.227490887226778460e-01,7.274908872267782378e-02,2.877024522210598789e+00,2.277024522210598700e+00,2.127024522210598789e+00
1.390000000000006253e+01,-3.296353684659408811e-01,3.058316573950024431e+00,1.750858896667289999e-02,2.130961243677739758e-01,6.664960270692422695e-01,2.164960270692423139e-01,6.649602706924229167e-02,2.867423984257272629e+00,2.267423984257272540e+00,2.117423984257272629e+00
1.395000000000006324e+01,-3.428416540460497708e-01,3.062190497068986161e+00,1.228785167965834590e-02,2.102556649771696040e-01,6.604267742992859791e-01,2.104267742992860235e-01,6.042677429928600130e-02,2.857781418332029144e+00,2.257781418332029055e+00,2.107781418332029144e+00
1.400000000000006395e+01,-3.561869910419253049e-01,3.066102695706015790e+00,7.153185570841491536e-03,2.072536591093552538e-01,6.545285639610982642e-01,2.045285639610983086e-01,5.452856396109828641e-02,2.848070483601783831e+00,2.248070483601783742e+00,2.098070483601783831e+00
1.405000000000006466e+01,-3.696963195824853887e-01,3.070039082016371434e+00,2.087979339228884790e-03,2.040771334161196882e-01,6.487885538510241856e-01,1.987885538510242300e-01,4.878855385102420783e-02,2.838263954226666996e+00,2.238263954226666907e+00,2.088263954226666996e+00
1.410000000000006537e+01,-3.833947666128278975e-01,3.073983960927013648e+00,-2.924323346475576901e-03,2.007102929675869118e-01,6.431938154912425487e-01,1.931938154912425931e-01,4.319381549124257091e-02,2.828333680774326453e+00,2.228333680774326364e+00,2.078333680774326453e+00
1.415000000000006608e+01,-3.973075867897615243e-01,3.077919888355614031e+00,-7.900261420298260173e-03,1.971370855211868611e-01,6.377313202102172784e-01,1.877313202102173229e-01,3.773132021021730065e-02,2.818250551336830778e+00,2.218250551336830689e+00,2.068250551336830778e+00
1.420000000000006679e+01,-4.114600914596215908e-01,3.081827516816328494e+00,-1.285638957855739228e-02,1.933388026980627783e-01,6.323879207165624683e-01,1.823879207165625127e-01,3.238792071656249050e-02,2.807984452576683498e+00,2.207984452576683410e+00,2.057984452576683498e+00
1.425000000000006750e+01,-4.258775622943549166e-01,3.085685428753939252e+00,-1.780936268009042367e-02,1.892929127118475330e-01,6.271503291903861577e-01,1.771503291903862021e-01,2.715032919038617987e-02,2.797504233214472169e+00,2.197504233214472080e+00,2.047504233214472169e+00
1.430000000000006821e+01,-4.405851467538122734e-01,3.089469957211529838e+00,-2.277593885556772335e-02,1.849752435761501113e-01,6.220050916020996024e-01,1.720050916020996468e-01,2.200509160209962456e-02,2.786777671528101852e+00,2.186777671528101763e+00,2.036777671528101852e+00
1.435000000000006892e+01,-4.556077316637653918e-01,3.093154994177267803e+00,-2.777300686504702298e-02,1.803584985508559224e-01,6.169385586630358187e-01,1.669385586630358631e-01,1.693855866303584090e-02,2.775771449504351729e+00,2.175771449504351640e+00,2.025771449504351729e+00
1.440000000000006963e+01,-4.709697921224629269e-01,3.096711787364167190e+00,-3.281764958392041631e-02,1.754105384559689618e-01,6.119368531945417189e-01,1.619368531945417633e-01,1.193685319454174110e-02,2.764451135654732550e+00,2.164451135654732461e+00,2.014451135654732550e+00
1.445000000000007034e+01,-4.866952108151748613e-01,3.100108725406575783e+00,-3.792714589923107393e-02,1.700964803843742212e-01,6.069858337334976817e-01,1.569858337334977261e-01,6.985833733497703868e-03,2.752781179914145060e+00,2.152781179914144971e+00,2.002781179914145060e+00
1.450000000000007105e+01,-5.028070621166197407e-01,3.103311113348570238e+00,-4.311895795872472403e-02,1.643733835708615643e-01,6.020710553645843843e-01,1.520710553645844287e-01,2.071055364584406533e-03,2.740724925578092108e+00,2.140724925578092019e+00,1.990724925578092108e+00
1.455000000000007176e+01,-5.193273569543543910e-01,3.106280940565792292e+00,-4.841080606677122811e-02,1.581941247756299962e-01,5.971777274414442616e-01,1.471777274414443060e-01,-2.822272558555716238e-03,2.728244642034629575e+00,2.128244642034629486e+00,1.978244642034629575e+00
1.460000000000007248e+01,-5.362767423846360737e-01,3.108976643119383709e+00,-5.382049637370939221e-02,1.515020438683860327e-01,5.922906679369622784e-01,1.422906679369623228e-01,-7.709332063037699356e-03,2.715301583764737181e+00,2.115301583764737092e+00,1.965301583764737181e+00
1.465000000000007319e+01,-5.536741488457193050e-01,3.111352864606757418e+00,-5.936606413124506654e-02,1.442307502517512774e-01,5.873942553110463871e-01,1.373942553110464315e-01,-1.260574468895359068e-02,2.701856083113839180e+00,2.101856083113839091e+00,1.951856083113839180e+00
1.470000000000007390e+01,-5.715363788339979934e-01,3.113360220413817103e+00,-6.506551354646494811e-02,1.363020463996283682e-01,5.824723779689590097e-01,1.324723779689590542e-01,-1.752762203104096805e-02,2.687867684324217077e+00,2.087867684324216988e+00,1.937867684324217077e+00
1.475000000000007461e+01,-5.898776274516539520e-01,3.114945071076918648e+00,-7.093680875465174784e-02,1.276183220319097589e-01,5.775083819747786062e-01,1.275083819747786507e-01,-2.249161802522137155e-02,2.673295329834779910e+00,2.073295329834779821e+00,1.923295329834779910e+00
1.480000000000007532e+01,-6.087089284574667136e-01,3.116049315005451792e+00,-7.699767645142369110e-02,1.180645120448344521e-01,5.724850188242254223e-01,1.224850188242254667e-01,-2.751498117577455549e-02,2.658097610048336001e+00,2.058097610048335913e+00,1.908097610048336001e+00
1.485000000000007603e+01,-6.280375156615721766e-01,3.116610208765349999e+00,-8.326513270284097157e-02,1.074928914751136499e-01,5.673843927052094616e-01,1.173843927052095060e-01,-3.261560729479051624e-02,2.642233090508189441e+00,2.042233090508189353e+00,1.892233090508189441e+00
1.490000000000007674e+01,-6.478660907348938736e-01,3.116560231794007318e+00,-8.975542728600377496e-02,9.571884141584376116e-02,5.621879118285937338e-01,1.121879118285937782e-01,-3.781208817140624401e-02,2.625660734939073926e+00,2.025660734939073837e+00,1.875660734939073926e+00
1.495000000000007745e+01,-6.681919880387395816e-01,3.115827011362077403e+00,-9.648291480422366284e-02,8.250333901704996753e-02,5.568762448571515922e-01,1.068762448571516366e-01,-4.312375514284838562e-02,2.608340443623105909e+00,2.008340443623105820e+00,1.858340443623105909e+00
1.500000000000007816e+01,-6.890062244675393410e-01,3.114333333181551033e+00,-1.034594296540253811e-01,6.753365425833207647e-02,5.514292897244412739e-01,1.014292897244413183e-01,-4.857071027555870391e-02,2.590233735535906856e+00,1.990233735535906767e+00,1.840233735535906856e+00
1.505000000000007887e+01,-7.102924296120884939e-01,3.111997269352173578e+00,-1.106924131550530155e-01,5.039097650016936825e-02,5.458261624832962955e-01,9.582616248329633990e-02,-5.417383751670368230e-02,2.571304602088858804e+00,1.971304602088858715e+00,1.821304602088858804e+00
1.510000000000007958e+01,-7.320256422492555926e-01,3.108732461975627359e+00,-1.181824481861696030e-01,3.051458833123134318e-02,5.400452173175369630e-01,9.004521731753700742e-02,-5.995478268246301479e-02,2.551520574272708952e+00,1.951520574272708863e+00,1.801520574272708952e+00
1.515000000000008029e+01,-7.541709697618468322e-01,3.104448627175210973e+00,-1.259183940500003818e-01,7.163966251145232993e-03,5.340641259480426450e-01,8.406412594804268945e-02,-6.593587405195733275e-02,2.530854054136847164e+00,1.930854054136847076e+00,1.780854054136847164e+00
1.520000000000008100e+01,-7.766821061629086698e-01,3.099052355810588022e+00,-1.338695684512570261e-01,4.088278997819614138e-03,5.278600483255411202e-01,7.786004832554116462e-02,-7.213995167445885759e-02,2.509283972770081750e+00,1.909283972770081661e+00,1.759283972770081750e+00
1.525000000000008171e+01,-7.994997098352329967e-01,3.092448340051322742e+00,-1.375730777127527060e-01,4.122168166371321940e-03,5.214099664763570674e-01,7.140996647635711181e-02,-7.859003352364291040e-02,2.486797866933079248e+00,1.886797866933079160e+00,1.736797866933079248e+00
1.530000000000008242e+01,-8.225496493092510075e-01,3.084541223922303121e+00,-1.383658269649367112e-01,4.127124689695066059e-03,5.146913037355576037e-01,6.469130373555764812e-02,-8.530869626444237408e-02,2.463394505091417219e+00,1.863394505091417130e+00,1.713394505091417219e+00
1.535000000000008313e+01,-8.457411536558780973e-01,3.075238415157460548e+00,-1.371653355191465584e-01,4.112589425338245355e-03,5.076830620338815825e-01,5.768306203388162690e-02,-9.231693796611839531e-02,2.439087255558884060e+00,1.839087255558883971e+00,1.689087255558884060e+00
1.540000000000008384e+01,-8.689854895832351822e-01,3.064481530441870660e+00,-1.341790538569674618e-01,4.070397124388756144e-03,5.003980751811447636e-01,5.039807518114480800e-02,-9.960192481885521421e-02,2.413907469882217605e+00,1.813907469882217516e+00,1.663907469882217605e+00
1.545000000000008455e+01,-8.922428806528340806e-01,3.052314972165399709e+00,-1.292299054204079645e-01,3.962907828661453580e-03,4.929613919788686238e-01,4.296139197886866823e-02,-1.070386080211313540e-01,2.387906912099023060e+00,1.787906912099022971e+00,1.637906912099023060e+00
1.550000000000008527e+01,-9.154885381459672011e-01,3.038840204685999247e+00,-1.219116678541561638e-01,3.850495690914482530e-03,4.855649351013950898e-01,3.556493510139513425e-02,-1.144350648986048880e-01,2.361159846877982638e+00,1.761159846877982549e+00,1.611159846877982638e+00
1.555000000000008598e+01,-9.386986618176310637e-01,3.024180230502890865e+00,-1.131747465760469806e-01,3.739766070657098932e-03,4.784282099554196810e-01,2.842820995541972540e-02,-1.215717900445802968e-01,2.333753906325727545e+00,1.733753906325727456e+00,1.583753906325727545e+00
1.560000000000008669e+01,-9.618497394072291762e-01,3.008469170046887964e+00,-1.030349890709698069e-01,3.631940312527242535e-03,4.717837421285184796e-01,2.178374212851852398e-02,-1.282162578714814982e-01,2.305784390561057773e+00,1.705784390561057684e+00,1.555784390561057773e+00
1.565000000000008740e+01,-9.849156619124221912e-01,2.991866730595427626e+00,-9.154274515612670360e-02,3.527886247823954977e-03,4.658831312995573848e-01,1.588313129955742919e-02,-1.341168687004425930e-01,2.277364765165352800e+00,1.677364765165352711e+00,1.527364765165352800e+00
1.570000000000008811e+01,-1.007864243656971803e+00,2.974567328178730818e+00,-7.875084071666538232e-02,3.428393625816476831e-03,4.609930046513661672e-01,1.099300465136621163e-02,-1.390069953486338106e-01,2.248634484154206969e+00,1.648634484154206881e+00,1.498634484154206969e+00
1.575000000000008882e+01,-1.030665237310936400e+00,2.956749141041657758e+00,-6.472152162645583573e-02,3.333819038283739912e-03,4.573411368098174168e-01,7.341136809817461195e-03,-1.426588631901825610e-01,2.219722435932935944e+00,1.619722435932935856e+00,1.469722435932935944e+00
1.580000000000008953e+01,-1.053293314851463380e+00,2.938570149990090030e+00,-4.952201371103215344e-02,3.244355046066114447e-03,4.551086471807379574e-01,5.108647180738001836e-03,-1.448913528192620204e-01,2.190741930710786267e+00,1.590741930710786178e+00,1.440741930710786267e+00
1.585000000000009024e+01,-1.075727898604136756e+00,2.920169287065574881e+00,-3.321612233720799834e-02,3.160088347714423360e-03,4.544274135520651181e-01,4.427413552065162516e-03,-1.455725864479348597e-01,2.161791314521506191e+00,1.561791314521506102e+00,1.411791314521506191e+00
1.590000000000009095e+01,-1.097952599706951915e+00,2.901667662085805066e+00,-1.586494566068546996e-02,3.081024511209668262e-03,4.553792846681103401e-01,5.379284668110384526e-03,-1.446207153318896377e-01,2.132955018898772703e+00,1.532955018898772614e+00,1.382955018898772703e+00
1.595000000000009166e+01,-1.119954655655589493e+00,2.883169734906606330e+00,2.473586560734264417e-03,3.007102526530969211e-03,4.579975213973624393e-01,7.997521397362483686e-03,-1.420024786026375385e-01,2.104304634959119458e+00,1.504304634959119369e+00,1.354304634959119458e+00
1.600000000000009237e+01,-1.141724433833246621e+00,2.864764579315435711e+00,2.174512026023406319e-02,2.938207916275391036e-03,4.622706807936234896e-01,1.227068079362353403e-02,-1.377293192063764882e-01,2.075900028371839401e+00,1.475900028371839312e+00,1.325900028371839401e+00
1.605000000000009308e+01,-1.163255005801610231e+00,2.846527172709296227e+00,4.189913949550116978e-02,2.874184413030627175e-03,4.681485795258275018e-01,1.814857952582754619e-02,-1.318514204741724760e-01,2.047790440942642398e+00,1.447790440942642309e+00,1.297790440942642398e+00
1.610000000000009379e+01,-1.184541766475184721e+00,2.828519648616051541e+00,6.288907903663742971e-02,2.814844399604173476e-03,4.755496665034383286e-01,2.554966650343837298e-02,-1.244503334965616492e-01,2.020015553559726396e+00,1.420015553559726307e+00,1.270015553559726396e+00
1.615000000000009450e+01,-1.205582095657703023e+00,2.810792496379703742e+00,8.467233825548009518e-02,2.759978211054762379e-03,4.843690360967104480e-01,3.436903609671049242e-02,-1.156309639032895298e-01,1.992606495738876271e+00,1.392606495738876404e+00,1.242606495738876271e+00
1.620000000000009521e+01,-1.226375059008416590e+00,2.793385703425993682e+00,1.072102240470378387e-01,2.709362235435121800e-03,4.944863322591337984e-01,4.448633225913384281e-02,-1.055136677408661794e-01,1.965586795472792359e+00,1.365586795472792492e+00,1.215586795472792359e+00
1.625000000000009592e+01,-1.246921144674300486e+00,2.776329837159156710e+00,1.304678381439938195e-01,2.662765788879152638e-03,5.057729359855810403e-01,5.577293598558108467e-02,-9.422706401441893753e-02,1.938973266173880106e+00,1.338973266173880017e+00,1.188973266173880106e+00
1.630000000000009663e+01,-1.267222031877847765e+00,2.759647064584475284e+00,1.544139228763882210e-01,2.619956775390551353e-03,5.180980403688658642e-01,6.809804036886590861e-02,-8.190195963113411359e-02,1.912776829308686644e+00,1.312776829308686555e+00,1.162776829308686644e+00
1.635000000000009734e+01,-1.287280388143448473e+00,2.743352108752379781e+00,1.790206775183368348e-01,2.580706177684964717e-03,5.313334359931005668e-01,8.133343599310061123e-02,-6.866656400689941098e-02,1.887003272630138895e+00,1.287003272630138806e+00,1.137003272630138895e+00
1.640000000000009805e+01,-1.307099692161466153e+00,2.727453141898749323e+00,2.042635551783440473e-01,2.544791458459504541e-03,5.453570096363148378e-01,9.535700963631488225e-02,-5.464299036368513995e-02,1.861653944972763597e+00,1.261653944972763508e+00,1.111653944972763597e+00
1.645000000000009877e+01,-1.326684079539976358e+00,2.711952615781238141e+00,2.301210482331866869e-01,2.511998978545731519e-03,5.600550815648109859e-01,1.100550815648110303e-01,-3.994491843518899188e-02,1.836726389432451256e+00,1.236726389432451167e+00,1.086726389432451256e+00
1.650000000000009948e+01,-1.346038208929185132e+00,2.696848030230239779e+00,2.565744686546480580e-01,2.482125557262359044e-03,5.753237715998816837e-01,1.253237715998817281e-01,-2.467622840011829410e-02,1.812214917409297854e+00,1.212214917409297765e+00,1.062214917409297854e+00
1.655000000000010019e+01,-1.365167146227693307e+00,2.682132641366833159e+00,2.836077281734110667e-01,2.454979310615647281e-03,5.910696035227102074e-01,1.410696035227102518e-01,-8.930396477289770374e-03,1.788111126474488222e+00,1.188111126474488355e+00,1.038111126474488222e+00
1.660000000000010090e+01,-1.384076264790878863e+00,2.667796111298509576e+00,3.112071220379308834e-01,2.430379905395172770e-03,6.072095466451542523e-01,1.572095466451542967e-01,7.209546645154274458e-03,1.764404365354316662e+00,1.164404365354316795e+00,1.014404365354316662e+00
1.665000000000010161e+01,-1.402771159759303554e+00,2.653825101394480246e+00,3.393611191396234128e-01,2.408158362772996192e-03,6.236706663968143438e-01,1.736706663968143882e-01,2.367066639681436602e-02,1.741082149527959588e+00,1.141082149527959722e+00,9.910821495279595883e-01
1.670000000000010232e+01,-1.421257574809486668e+00,2.640203811472793483e+00,3.680601604685896922e-01,2.388156535211268753e-03,6.403895228243513538e-01,1.903895228243513982e-01,4.038952282435137597e-02,1.718130531030683361e+00,1.118130531030683272e+00,9.681305310306833611e-01
1.675000000000010303e+01,-1.439541339800841646e+00,2.626914467407918341e+00,3.972964672146767073e-01,2.370226366848409306e-03,6.573114234223834673e-01,2.073114234223835117e-01,5.731142342238348952e-02,1.695534426060148592e+00,1.095534426060148725e+00,9.455344260601485917e-01
1.680000000000010374e+01,-1.457628317951317864e+00,2.613937759795789351e+00,4.270638593153393003e-01,2.354229031550132082e-03,6.743896081034965739e-01,2.243896081034966183e-01,7.438960810349659614e-02,1.673277903918185316e+00,1.073277903918185228e+00,9.232779039181853165e-01
1.685000000000010445e+01,-1.475524361320672107e+00,2.601253236399245328e+00,4.573575848542736910e-01,2.340034025844433315e-03,6.915844206581142073e-01,2.415844206581142517e-01,9.158442065811422950e-02,1.651344440700256655e+00,1.051344440700256566e+00,9.013444407002566550e-01
1.690000000000010516e+01,-1.493235273514750272e+00,2.588839651145440346e+00,4.881741604143612356e-01,2.327518277054446867e-03,7.088625027987407456e-01,2.588625027987407901e-01,1.088625027987407679e-01,1.629717140984249912e+00,1.029717140984249824e+00,8.797171409842499123e-01
1.695000000000010587e+01,-1.510766778647164577e+00,2.576675272462976896e+00,5.195112222678722746e-01,2.316565310997782678e-03,7.261960332469351576e-01,2.761960332469352020e-01,1.261960332469351798e-01,1.608378930581938260e+00,1.008378930581938171e+00,8.583789305819382598e-01
1.700000000000010658e+01,-1.528124495706864039e+00,2.564738153734657633e+00,5.513673881310777736e-01,2.307064509201678815e-03,7.435620244916805177e-01,2.935620244916805621e-01,1.435620244916805399e-01,1.587312723211164789e+00,9.873127232111648111e-01,8.373127232111647889e-01
1.705000000000010729e+01,-1.545313917581859986e+00,2.553006368605854171e+00,5.837421291059408102e-01,2.298910473099527799e-03,7.609416829981631158e-01,3.109416829981631603e-01,1.609416829981631381e-01,1.566501563733458724e+00,9.665015637334587462e-01,8.165015637334587240e-01
1.710000000000010800e+01,-1.562340394081395356e+00,2.541458213832341606e+00,6.166356513670679940e-01,2.292002502283506469e-03,7.783198340427978090e-01,3.283198340427978534e-01,1.783198340427978312e-01,1.545928750387548734e+00,9.459287503875487557e-01,7.959287503875487335e-01
1.715000000000010871e+01,-1.579209118381720511e+00,2.530072382278304666e+00,6.500487871178769472e-01,2.286244185667050521e-03,7.956844093901355164e-01,3.456844093901355608e-01,1.956844093901355386e-01,1.525577938239669917e+00,9.255779382396699395e-01,7.755779382396699173e-01
1.720000000000010942e+01,-1.595925116394987908e+00,2.518828108588249126e+00,6.839828943279139262e-01,2.281543098234675628e-03,8.130259942376018012e-01,3.630259942376018456e-01,2.130259942376018234e-01,1.505433225870775438e+00,9.054332258707754599e-01,7.554332258707754377e-01
1.725000000000011013e+01,-1.612493238627182190e+00,2.507705289958404471e+00,7.184397647669530373e-01,2.277810591776906462e-03,8.303374288776582679e-01,3.803374288776583123e-01,2.303374288776582901e-01,1.485479227131677682e+00,8.854792271316777041e-01,7.354792271316776819e-01
1.730000000000011084e+01,-1.628918154150071462e+00,2.496684584326391398e+00,7.534215398656144425e-01,2.274961665384897178e-03,8.476134601011172665e-01,3.976134601011173109e-01,2.476134601011172887e-01,1.465701129621508558e+00,8.657011296215085805e-01,7.157011296215085583e-01
1.735000000000011156e+01,-1.645204346364477210e+00,2.485747488184647747e+00,7.889306339527218936e-01,2.272914900254694587e-03,8.648504373006575818e-01,4.148504373006576262e-01,2.648504373006576040e-01,1.446084741383713901e+00,8.460847413837139230e-01,6.960847413837139008e-01
1.740000000000011227e+01,-1.661356110278282339e+00,2.474876396105281096e+00,8.249696644432954473e-01,2.271592443239814005e-03,8.820460483963036280e-01,4.320460483963036724e-01,2.820460483963036502e-01,1.426616527167258841e+00,8.266165271672588633e-01,6.766165271672588410e-01
1.745000000000011298e+01,-1.677377551063047090e+00,2.464054643943390577e+00,8.380340541801976073e-01,2.270920024346231685e-03,8.991990910018480276e-01,4.491990910018480720e-01,2.991990910018480498e-01,1.407283635468599359e+00,8.072836354685993809e-01,6.572836354685993587e-01
1.750000000000011369e+01,-1.693272583688437027e+00,2.453266537563958849e+00,7.947304430654873464e-01,2.270826994711834263e-03,9.163092746196838112e-01,4.663092746196838556e-01,3.163092746196838334e-01,1.388073917451542183e+00,7.880739174515422052e-01,6.380739174515421830e-01
1.755000000000011440e+01,-1.709044933464348270e+00,2.442497368815470526e+00,7.521468590609878824e-01,1.467258058960398473e-02,9.333770500490816691e-01,4.833770500490817135e-01,3.333770500490816913e-01,1.368975938736467501e+00,7.689759387364675236e-01,6.189759387364675014e-01
1.760000000000011511e+01,-1.724698137347123295e+00,2.431733420352566899e+00,7.164624255469309588e-01,2.861138464457086555e-02,9.504034625922699320e-01,5.004034625922699764e-01,3.504034625922699542e-01,1.349978984956401007e+00,7.499789849564010291e-01,5.999789849564010069e-01
1.765000000000011582e+01,-1.740235545889005975e+00,2.420961960791285339e+00,6.823617270670041535e-01,4.252466808822542854e-02,9.673900260267211948e-01,5.173900260267212392e-01,3.673900260267212170e-01,1.331073061893987663e+00,7.310730618939876857e-01,5.810730618939876635e-01
1.770000000000011653e+01,-1.755660325729431648e+00,2.410171231564528060e+00,6.496158549389470238e-01,5.667035191914418513e-02,9.843386146709042217e-01,5.343386146709042661e-01,3.843386146709042439e-01,1.312248890939274215e+00,7.122488909392742373e-01,5.622488909392742151e-01
1.775000000000011724e+01,-1.770959541308135154e+00,2.399362234601713606e+00,6.182992807287752690e-01,7.093322805837282141e-02,1.001233659158214051e+00,5.512336591582140954e-01,4.012336591582140732e-01,1.293517710918059782e+00,6.935177109180598043e-01,5.435177109180597821e-01
1.780000000000011795e+01,-1.786075443037300481e+00,2.388568924562540108e+00,5.883679327993485142e-01,8.543034818279586495e-02,1.018009840675170308e+00,5.680098406751703521e-01,4.180098406751703299e-01,1.274946382609067008e+00,6.749463826090670304e-01,5.249463826090670082e-01
1.785000000000011866e+01,-1.800953228532313988e+00,2.377819862018223596e+00,5.598158320992421277e-01,1.001566520930627507e-01,1.034605239769607055e+00,5.846052397696070990e-01,4.346052397696070768e-01,1.256596305738356900e+00,6.565963057383569224e-01,5.065963057383569002e-01
1.790000000000011937e+01,-1.815546262492679697e+00,2.367138090852148657e+00,5.325852583558223774e-01,1.151466082559829268e-01,1.050966727517195887e+00,6.009667275171959311e-01,4.509667275171959089e-01,1.238519061129696563e+00,6.385190611296965857e-01,4.885190611296965635e-01
1.795000000000012008e+01,-1.829814791864637469e+00,2.356542517312015583e+00,5.066349138341170733e-01,1.304006426538628360e-01,1.067048615997768346e+00,6.170486159977683904e-01,4.670486159977683682e-01,1.220758259371192311e+00,6.207582593711923336e-01,4.707582593711923113e-01
1.800000000000012079e+01,-1.843725452474129778e+00,2.346048092872428992e+00,4.819131236458509271e-01,1.459295367580038805e-01,1.082812260203094290e+00,6.328122602030943344e-01,4.828122602030943122e-01,1.203350059216992562e+00,6.033500592169925847e-01,4.533500592169925625e-01
1.805000000000012150e+01,-1.857250393202084071e+00,2.335666274759137462e+00,4.583725102689750752e-01,1.617325898409679164e-01,1.098225205174179875e+00,6.482252051741799193e-01,4.982252051741798970e-01,1.186324159144196866e+00,5.863241591441968881e-01,4.363241591441968659e-01
1.810000000000012221e+01,-1.870366675091632125e+00,2.325405292597658047e+00,4.359632188478115289e-01,1.778096788926272487e-01,1.113260618480788722e+00,6.632606184807887661e-01,5.132606184807887439e-01,1.169704453373039854e+00,5.697044533730398763e-01,4.197044533730398541e-01
1.815000000000012292e+01,-1.883055642162425380e+00,2.315270514563015247e+00,4.146370157696375180e-01,1.941554417832493107e-01,1.127896655974414131e+00,6.778966559744141751e-01,5.278966559744141529e-01,1.153509768459390683e+00,5.535097684593907053e-01,4.035097684593906830e-01
1.820000000000012363e+01,-1.895302418966639424e+00,2.305264724025112955e+00,3.943455942014102433e-01,2.107628652167922445e-01,1.142115954708213810e+00,6.921159547082138541e-01,5.421159547082138319e-01,1.137754445676195880e+00,5.377544456761959024e-01,3.877544456761958802e-01
1.825000000000012434e+01,-1.907095435598887168e+00,2.295388389393944628e+00,3.750418319505084419e-01,2.276217435878088169e-01,1.155905142176421263e+00,7.059051421764213075e-01,5.559051421764212852e-01,1.122448897939580581e+00,5.224488979395806032e-01,3.724488979395805810e-01
1.830000000000012506e+01,-1.918426021571515427e+00,2.285639889135167913e+00,3.566793999598204534e-01,2.447198552469098398e-01,1.169254413530034009e+00,7.192544135300340535e-01,5.692544135300340313e-01,1.107600085730104267e+00,5.076000857301042890e-01,3.576000857301042668e-01
1.835000000000012577e+01,-1.929288037994681293e+00,2.276015716416926793e+00,3.392131868885071011e-01,2.620425846242417922e-01,1.182157143962728973e+00,7.321571439627290179e-01,5.821571439627289957e-01,1.093211951160775852e+00,4.932119511607758744e-01,3.432119511607758522e-01
1.840000000000012648e+01,-1.939677556248559087e+00,2.266510654463710139e+00,3.225992203890571952e-01,2.633864687580343422e-01,1.194609548276718058e+00,7.446095482767181029e-01,5.946095482767180807e-01,1.079285798533358820e+00,4.792857985333588422e-01,3.292857985333588200e-01
1.845000000000012719e+01,-1.949592571717114087e+00,2.257117930947761586e+00,3.067899968881845352e-01,2.642294762451771195e-01,1.206610376183520073e+00,7.566103761835201169e-01,6.066103761835200947e-01,1.065820635670883032e+00,4.658206356708830542e-01,3.158206356708830320e-01
1.850000000000012790e+01,-1.959032752698660396e+00,2.247829350221565825e+00,2.918137563010987368e-01,2.646473856210875275e-01,1.218160645061458380e+00,7.681606450614584247e-01,6.181606450614584025e-01,1.052813475430185219e+00,4.528134754301852416e-01,3.028134754301852194e-01
1.855000000000012861e+01,-1.967999219145780909e+00,2.238635407016394741e+00,2.775563608366583557e-01,2.649323503554346648e-01,1.229263405170566870e+00,7.792634051705669140e-01,6.292634051705668918e-01,1.040259604046394060e+00,4.402596040463940819e-01,2.902596040463940597e-01
