time,e_x,e_y,e_theta,e_vx,e_vy,e_omega,V,nu_x,nu_y,nu_omega
2.9999999999997806,0.004503922892571795,-0.003152746024800298,0.0013511768677716787,-0.07187402478117022,0.05031181734681907,-0.021562207434351513,0.28597073968445963,0.28721970290395016,-0.20105379203276444,0.08616591087118561
3.0009999999997805,0.004432192420738401,-0.003102534694516923,0.0013296577262216602,-0.07158697582196005,0.050110883075371954,-0.021476092746588463,0.2854362273637185,0.2868780849437753,-0.20081465946064198,0.08606342548313316
3.0019999999997804,0.0043607488269246765,-0.003052524178847316,0.0013082246480775426,-0.07130026887238104,0.04991018821066665,-0.02139008066171476,0.28490221504297725,0.2865356836887759,-0.2005749785821424,0.08596070510663334
3.0029999999997803,0.00428959176872939,-0.0030027142381106155,0.0012868775306189562,-0.07101390471558598,0.04970973330091011,-0.02130417141467624,0.28436870272223624,0.28619249942366193,-0.20033474959656267,0.08585774982709915
3.00399999999978,0.0042187209029683,-0.002953104632077853,0.0012656162708906287,-0.07072788413444102,0.04950951889410864,-0.021218365240332753,0.283835690401495,0.2858485324369664,-0.20009397270587584,0.08575455973109049
3.00499999999978,0.004148135885674445,-0.002903695119972154,0.0012444407657024718,-0.07044220791152189,0.04930954553806524,-0.021132662373457012,0.2833031780807539,0.28550378302106083,-0.19985264811474185,0.08565113490631882
3.00599999999978,0.004077836372098433,-0.002854485460468946,0.0012233509116296678,-0.07015687682911001,0.04910981378037692,-0.021047063048733446,0.28277116576001277,0.28515825147217166,-0.1996107760305194,0.08554747544165206
3.00699999999978,0.004007822016708741,-0.002805475411696161,0.0012023466050127595,-0.06987189166918863,0.04891032416843195,-0.02096156750075703,0.2822396534392716,0.28481193809039657,-0.19936835666327685,0.08544358142711955
3.0079999999997797,0.0039380924731920106,-0.0027566647312344504,0.0011814277419577401,-0.06958725321343896,0.04871107724940718,-0.02087617596403213,0.28170864111853056,0.2844648431797205,-0.19912539022580358,0.08533945295391672
3.0089999999997796,0.0038686473944533587,-0.0027080531761173943,0.0011605942183361441,-0.0693029622432363,0.04851207357026532,-0.02079088867297133,0.2811781287977894,0.2841169670480321,-0.19888187693362167,0.08523509011441018
3.0099999999997795,0.003799486432616679,-0.0026596405028317185,0.0011398459297851397,-0.06901901953964608,0.04831331367775216,-0.02070570586189426,0.2806481164770483,0.28376831000714015,-0.19863781700499727,0.0851304930021426
3.0109999999997794,0.0037306092390249567,-0.0026114264673175133,0.0011191827717076228,-0.06873542588341995,0.048114798118393864,-0.02062062776502642,0.2801186041563071,0.28341887237278995,-0.1983932106609522,0.08502566171183755
3.0119999999997793,0.0036620154642405846,-0.002563410824968453,0.0010986046392723106,-0.06845218205499186,0.0479165274384942,-0.020535654616497992,0.279589591835566,0.28306865446468016,-0.1981480581252753,0.08492059633940462
3.012999999999779,0.003593704758045681,-0.0025155933306320205,0.0010781114274138392,-0.06816928883447405,0.04771850218413174,-0.020450786650342653,0.27906107951482484,0.2827176566064788,-0.19790235962453437,0.0848152969819442
3.013999999999779,0.0035256767694424153,-0.0024679737386097346,0.0010577030308328592,-0.06788674700165315,0.04752072290115711,-0.020366024100496382,0.2785330671940836,0.28236587912584055,-0.1976561153880876,0.08470976373775273
3.014999999999779,0.0034579311466533345,-0.002420551802657378,0.0010373793439961345,-0.06760455733598607,0.04732319013519016,-0.02028136720079626,0.2780055548733425,0.28201332235442284,-0.19740932564809524,0.08460399670632746
3.015999999999779,0.003390467537121695,-0.0023733272759852305,0.0010171402611366422,-0.06732272061659611,0.04712590443161718,-0.02019681618497927,0.2774785425526013,0.2816599866279035,-0.19716199063953163,0.08449799598837163
3.0169999999997787,0.003323285587511799,-0.002326299911258303,0.000996985676253673,-0.06704123762226884,0.04692886633558809,-0.02011237128668109,0.2769520302318601,0.2813058722859964,-0.1969141106001967,0.08439176168579951
3.0179999999997786,0.0032563849437093327,-0.002279469460596577,0.0009769154831129328,-0.0667601091314481,0.04673207639201357,-0.020028032739434865,0.27642601791111887,0.2809509796724698,-0.19666568577072804,0.08428529390174153
3.0189999999997785,0.0031897652508217117,-0.0022328356755752427,0.0009569295752466461,-0.06647933592223193,0.04653553514556226,-0.019943800776670014,0.2759005055903775,0.2805953091351622,-0.19641671639461278,0.08417859274054923
3.0199999999997784,0.0031234261531784286,-0.0021863983072249447,0.0009370278459536607,-0.0661989187723685,0.046339243140657856,-0.019859675631710982,0.275375493269636,0.2802388610260001,-0.19616720271819924,0.0840716583078006
3.0209999999997783,0.003057367294331403,-0.002140157106032027,0.0009172101882995527,-0.06591885845925198,0.04614320092147629,-0.019775657537776027,0.2748509809488944,0.27988163570101454,-0.1959171449907094,0.08396449071030496
3.021999999999778,0.0029915883170553406,-0.0020941118219387836,0.0008974764951167336,-0.06563915575991847,0.04594740903194283,-0.019691746727975974,0.2743269686281523,0.2795236335203592,-0.19566654346425064,0.08385709005610835
3.022999999999778,0.002926088863348091,-0.002048262204343709,0.0008778266590045582,-0.06535981145104183,0.04575186801572918,-0.019607943435312983,0.27380345630740954,0.27916485484832676,-0.19541539839382788,0.08374945645449862
3.023999999999778,0.0028608685744310122,-0.002002608002101754,0.0008582605723294343,-0.06508082630892957,0.0455565784162506,-0.019524247892679304,0.27328044398666557,0.2788053000533666,-0.19516371003735583,0.08364159001601061
3.024999999999778,0.0027959270907493413,-0.0019571489635245845,0.0008387781272249325,-0.06480220110951865,0.04536154077666295,-0.019440660332856026,0.2727579316659186,0.27844496950810327,-0.1949114786556714,0.08353349085243157
3.0259999999997778,0.002731264051972564,-0.0019118848363808404,0.0008193792155918989,-0.0645239366283713,0.04516675563985981,-0.019357180988511823,0.2722359193451697,0.278083863589351,-0.19465870451254483,0.08342515907680591
3.0269999999997776,0.0026668790969947933,-0.001866815367896401,0.0008000637290985672,-0.06424603364067087,0.044972223548469505,-0.019273810092201693,0.27171440702441374,0.27772198267813636,-0.19440538787469458,0.0833165948034415
3.0279999999997775,0.00260277186393515,-0.0018219403047546507,0.0007808315591806737,-0.06396849292121755,0.04477794504485218,-0.019190547876365694,0.27119339470365145,0.2773593271597098,-0.19415152901179597,0.08320779814791353
3.0289999999997774,0.002538941990138148,-0.0017772593930967496,0.0007616825970415727,-0.06369131524442413,0.04458392067109679,-0.01910739457332767,0.2706728823828616,0.2769958974235764,-0.1938971281965026,0.08309876922707352
3.0299999999997773,0.0024753891121740844,-0.001732772378521905,0.0007426167336523531,-0.06341450138431187,0.04439015096901821,-0.019024350415293993,0.2701528700623145,0.2766316938633695,-0.1936421857043578,0.08298950815901145
3.030999999999777,0.002412112865839432,-0.0016884790060876483,0.0007236338597519569,-0.06313805211450607,0.04419663648015415,-0.01894141563435225,0.26963335774148395,0.27626671687736803,-0.19338670181415676,0.08288001506321102
3.031999999999777,0.002349112886157238,-0.0016443790203101126,0.0007047338658472983,-0.0628619682082318,0.04400337774576216,-0.018858590462469967,0.2691143454207428,0.275900966867736,-0.19313067680741433,0.0827702900603214
3.032999999999777,0.0022863888073775267,-0.0016004721651643149,0.0006859166422133845,-0.06258625043830969,0.04381037530681668,-0.018775875131493334,0.2685958331000016,0.27553444424116563,-0.19287411096881515,0.08266033327235031
3.033999999999777,0.0022239402629777062,-0.0015567581840844407,0.000667182078893438,-0.06231089957715156,0.04361762970400599,-0.018693269873145894,0.26807782077926057,0.27516714940864223,-0.19261700458604872,0.08255014482259328
3.0349999999997768,0.0021617668856629786,-0.0015132368199641314,0.0006485300656990193,-0.062035916396756055,0.043425141477729134,-0.018610774919027243,0.2675603084585194,0.27479908278550286,-0.19235935794985104,0.08243972483565144
3.0359999999997767,0.0020998683073667553,-0.001469907815156775,0.0006299604922101519,-0.0617613016687043,0.043232911168092907,-0.018528390500611717,0.2670432961377783,0.27443024479145467,-0.19210117135401736,0.08232907343743702
3.0369999999997765,0.002038244159251078,-0.001426770911475801,0.0006114732477754482,-0.06148705616415552,0.043040939314908766,-0.018446116849247084,0.26652678381703715,0.27406063585059365,-0.19184244509541465,0.0822181907551787
3.0379999999997764,0.0019768940717070412,-0.0013838258501949754,0.0005930682215122368,-0.06121318065384265,0.04284922645768976,-0.018363954196153224,0.266010771496296,0.27369025639142225,-0.19158317947399472,0.08210707691742732
3.0389999999997763,0.001915817674355222,-0.001341072372048702,0.0005747453023066906,-0.06093967590806791,0.04265777313564744,-0.0182819027724208,0.2654952591755549,0.27331910684686844,-0.1913233747928071,0.08199573205406117
3.039999999999776,0.0018550145960461123,-0.0012985102172323251,0.0005565043788139573,-0.06066654269669836,0.04246657988768876,-0.018199962809009936,0.26498024685481397,0.27294718765430376,-0.19106303135801175,0.08188415629629175
3.040999999999776,0.0017944844648605561,-0.001256139125402436,0.00053834533945829,-0.06039378178916147,0.04227564725241294,-0.01811813453674887,0.2644657345340732,0.2725744992555618,-0.19080214947889243,0.08177234977666917
3.041999999999776,0.0017342269081101922,-0.0012139588356771813,0.0005202680724331804,-0.06012139395444064,0.04208497576810835,-0.018036418186332618,0.2639517222133328,0.2722010420969573,-0.19054072946786924,0.08166031262908781
3.042999999999776,0.0016742415523378995,-0.0011719690866365765,0.0005022724657014921,-0.05984937996107069,0.04189456597274938,-0.017954813988321633,0.2634382098925931,0.27182681662930414,-0.190278771640512,0.08154804498879188
3.0439999999997758,0.0016145280233182482,-0.0011301696163228206,0.0004843584069955963,-0.05957774057713338,0.04170441840399327,-0.01787332217314044,0.2629251975718548,0.27145182330793477,-0.19001627631555346,0.08143554699238106
3.0449999999997757,0.0015550859460579552,-0.0010885601622406156,0.000466525783817508,-0.059306476570252877,0.041514533599176916,-0.017791942971076287,0.2624126852511218,0.2710760625927169,-0.18975324381490094,0.08132281877781569
3.0459999999997756,0.0014959149447963441,-0.0010471404613574878,0.0004487744834390242,-0.059035588707591194,0.04132491209531374,-0.017710676612277782,0.2619006729303946,0.27069953494807636,-0.18948967446365267,0.08120986048442358
3.0469999999997754,0.0014370146430058093,-0.0010059102501041135,0.0004311043929018633,-0.058765077755843644,0.041135554429090455,-0.017629523326753514,0.2613891606096869,0.2703222408430076,-0.18922556859010448,0.0810966722529029
3.0479999999997753,0.0013783846633922852,-0.0009648692643746467,0.00041351539901780565,-0.05849494448123423,0.04094646113686387,-0.017548483344370692,0.26087814828900646,0.2699441807511021,-0.18896092652577062,0.08098325422533126
3.0489999999997752,0.0013200246278957197,-0.0009240172395270509,0.0003960073883688356,-0.058225189649510976,0.040757632754657595,-0.017467556894853714,0.2603676359681436,0.2695653551506701,-0.1886957486054682,0.08086960654520166
3.049999999999775,0.0012619341576905528,-0.0008833539103834341,0.0003785802473072851,-0.05795581402594156,0.040569069818159005,-0.01738674420778289,0.2598576236474025,0.2691857645244055,-0.18843003516708304,0.08075572935732231
3.050999999999775,0.0012041128731861987,-0.0008428790112303862,0.0003612338619559784,-0.05768681837530837,0.04038077286271577,-0.017306045512592932,0.25934811132666175,0.26880540935986036,-0.18816378655190136,0.08064162280795875
3.051999999999775,0.0011465603940275337,-0.0008025922758193209,0.0003439681182083785,-0.05741820346190399,0.040192742423332706,-0.01722546103857162,0.2588390990059209,0.26842429014919944,-0.18789700310443874,0.08052728704476046
3.052999999999775,0.0010892763390953888,-0.0007624934373668196,0.0003267829017287346,-0.0571499700495265,0.040004979034668466,-0.017144991014858373,0.2583305866851803,0.26804240738927765,-0.18762968517249357,0.08041272221678397
3.0539999999997747,0.001032260326507046,-0.0007225822285549796,0.00030967809795223126,-0.05688211890147478,0.03981748323103226,-0.017064635670442856,0.25782257436444,0.2676597615816609,-0.18736183310716176,0.08029792847449893
3.0549999999997746,0.0009755119736167394,-0.0006828583815317651,0.00029265359208513887,-0.05661465078054376,0.03963025554638054,-0.01698439523416355,0.25731506204370025,0.2672763532326443,-0.18709344726285018,0.08018290596979398
3.0559999999997745,0.0009190308970161629,-0.0006433216279113617,0.0002757092691049655,-0.05634756644901972,0.03944329651431371,-0.016904269934706336,0.25680804972296173,0.2668921828532729,-0.18682452799729016,0.08006765485598252
3.0569999999997743,0.00086281671253498,-0.0006039716987745337,0.0002588450137606102,-0.056080866668675504,0.03925660666807276,-0.01682426000060307,0.25630153740222456,0.266507250959361,-0.18655507567155183,0.07995217528780897
3.0579999999997742,0.0008068690352413402,-0.000564808324668986,0.00024206071057251787,-0.055814552200765755,0.03907018654053594,-0.016744365660230145,0.2557955250814906,0.26612155807151167,-0.1862850906500573,0.07983646742145417
3.058999999999774,0.0007511874794423995,-0.0005258312356097276,0.00022535624383283523,-0.0555486238060221,0.03888403666421539,-0.01666458714180705,0.2552900127607602,0.2657351047151377,-0.18601457330059556,0.079720531414542
3.059999999999774,0.0006957716586848457,-0.00048704016107944004,0.00020873149760556865,-0.055283082244648354,0.03869815757125376,-0.016584924673394924,0.254785000440036,0.26534789142048015,-0.1857435239943353,0.07960436742614471
3.060999999999774,0.0006406211857554287,-0.0004484348300288482,0.00019218635572674313,-0.05501792827631565,0.03851254979342087,-0.016505378482895114,0.2542804881193216,0.2649599187226288,-0.1854719431058393,0.07948797561678933
3.061999999999774,0.0005857356726814956,-0.00041001497087709513,0.0001757207018045628,-0.054753162660157624,0.03832721386211025,-0.016425948798047704,0.2537764757986223,0.264571187161542,-0.18519983101307852,0.07937135614846327
3.0629999999997737,0.0005311147307315308,-0.00037178031151211986,0.00015933441921957294,-0.054488786154765365,0.03814215030833567,-0.016346635846430025,0.25327296347769995,0.2641816972821911,-0.18492718809753295,0.07925450918465803
